Date,Employee_ID,Employee_Name,Role,Contract_Type,Scheduled_Start,Scheduled_End,Actual_Clock_In,Actual_Clock_Out,Scheduled_Hours,Max_Allowed_Hours,Overtime_Hours,Status
2023-01-10,E036,Employee_36,Manager,Seasonal,14,19,14:04,19:00,5,5,0,OK
2023-01-10,E021,Employee_21,Security,Temporary,10,17,10:01,16:55,7,7,0,OK
2023-01-10,E041,Employee_41,Security,Seasonal,9,13,09:05,13:04,4,5,0,OK
2023-01-10,E010,Employee_10,Manager,Temporary,6,12,05:59,12:04,6,7,0,OK
2023-01-10,E078,Employee_78,Manager,Part-time,9,15,08:56,14:56,6,6,0,OK
2023-01-10,E051,Employee_51,Manager,Temporary,8,14,07:57,13:55,6,7,0,OK
2023-01-10,E006,Employee_6,Customer Assistant,Seasonal,11,16,11:01,16:04,5,5,0,OK
2023-01-10,E099,Employee_99,Customer Assistant,Part-time,13,19,13:01,18:56,6,6,0,OK
2023-01-10,E097,Employee_97,Customer Assistant,Part-time,7,12,07:02,11:56,5,6,0,OK
2023-01-10,E034,Employee_34,Security,Part-time,6,11,05:57,10:57,5,6,0,OK
2023-01-10,E018,Employee_18,Stocker,Part-time,8,14,07:57,13:57,6,6,0,OK
2023-01-11,E004,Employee_4,Customer Assistant,Part-time,8,14,07:58,14:00,6,6,0,OK
2023-01-11,E019,Employee_19,Manager,Temporary,8,15,08:02,15:04,7,7,0,OK
2023-01-11,E100,Employee_100,Customer Assistant,Seasonal,14,18,14:05,17:57,4,5,0,OK
2023-01-11,E091,Employee_91,Customer Assistant,Seasonal,7,12,07:04,11:58,5,5,0,OK
2023-01-11,E006,Employee_6,Customer Assistant,Seasonal,10,15,09:55,15:05,5,5,0,OK
2023-01-11,E031,Employee_31,Cashier,Temporary,8,14,08:03,14:01,6,7,0,OK
2023-01-11,E086,Employee_86,Manager,Seasonal,9,14,08:59,14:01,5,5,0,OK
2023-01-11,E071,Employee_71,Cashier,Full-time,14,23,13:55,23:02,9,8,1,Overtime
2023-01-11,E063,Employee_63,Stocker,Seasonal,11,16,11:00,16:03,5,5,0,OK
2023-01-11,E042,Employee_42,Cashier,Seasonal,11,16,10:59,16:01,5,5,0,OK
2023-01-11,E005,Employee_5,Stocker,Part-time,6,12,05:56,11:55,6,6,0,OK
2023-01-11,E059,Employee_59,Security,Temporary,12,18,12:02,18:05,6,7,0,OK
2023-01-11,E085,Employee_85,Manager,Seasonal,12,17,12:02,17:02,5,5,0,OK
2023-01-11,E018,Employee_18,Stocker,Part-time,10,15,09:58,15:05,5,6,0,OK
2023-01-11,E036,Employee_36,Manager,Seasonal,6,10,06:05,10:00,4,5,0,OK
2023-01-11,E049,Employee_49,Manager,Seasonal,6,10,06:04,09:56,4,5,0,OK
2023-01-11,E024,Employee_24,Security,Part-time,8,14,07:55,13:55,6,6,0,OK
2023-01-11,E088,Employee_88,Manager,Full-time,8,16,07:58,15:59,8,8,0,OK
2023-01-11,E098,Employee_98,Stocker,Seasonal,6,11,06:02,11:00,5,5,0,OK
2023-01-11,E025,Employee_25,Customer Assistant,Seasonal,6,10,06:00,09:56,4,5,0,OK
2023-01-11,E011,Employee_11,Security,Full-time,13,21,12:57,21:03,8,8,0,OK
2023-01-11,E094,Employee_94,Stocker,Full-time,7,15,06:55,15:04,8,8,0,OK
2023-01-11,E076,Employee_76,Security,Full-time,8,17,07:57,17:03,9,8,1,Overtime
2023-01-11,E035,Employee_35,Cashier,Temporary,11,18,11:03,18:03,7,7,0,OK
2023-01-11,E034,Employee_34,Security,Part-time,14,19,14:01,18:55,5,6,0,OK
2023-01-11,E058,Employee_58,Cashier,Part-time,8,12,08:03,11:57,4,6,0,OK
2023-01-11,E009,Employee_9,Customer Assistant,Seasonal,11,15,10:59,15:01,4,5,0,OK
2023-01-11,E074,Employee_74,Security,Temporary,7,13,07:03,13:02,6,7,0,OK
2023-01-11,E065,Employee_65,Manager,Seasonal,6,11,05:57,10:55,5,5,0,OK
2023-01-11,E066,Employee_66,Customer Assistant,Part-time,10,15,10:04,15:04,5,6,0,OK
2023-01-12,E082,Employee_82,Manager,Seasonal,7,12,07:04,11:58,5,5,0,OK
2023-01-12,E057,Employee_57,Customer Assistant,Seasonal,9,13,08:59,13:00,4,5,0,OK
2023-01-12,E049,Employee_49,Manager,Seasonal,12,16,11:58,16:03,4,5,0,OK
2023-01-12,E075,Employee_75,Stocker,Full-time,6,14,05:59,14:00,8,8,0,OK
2023-01-12,E094,Employee_94,Stocker,Full-time,6,14,05:59,13:58,8,8,0,OK
2023-01-12,E081,Employee_81,Customer Assistant,Part-time,6,10,05:57,10:01,4,6,0,OK
2023-01-12,E078,Employee_78,Manager,Part-time,7,13,06:56,13:05,6,6,0,OK
2023-01-12,E079,Employee_79,Cashier,Part-time,9,15,09:03,14:55,6,6,0,OK
2023-01-12,E055,Employee_55,Cashier,Part-time,6,12,05:56,11:57,6,6,0,OK
2023-01-12,E042,Employee_42,Cashier,Seasonal,13,18,13:04,18:03,5,5,0,OK
2023-01-12,E022,Employee_22,Cashier,Seasonal,8,13,07:58,12:58,5,5,0,OK
2023-01-12,E090,Employee_90,Manager,Seasonal,7,12,07:02,12:03,5,5,0,OK
2023-01-12,E084,Employee_84,Manager,Full-time,8,17,08:03,16:55,9,8,1,Overtime
2023-01-12,E050,Employee_50,Stocker,Temporary,14,20,14:03,19:56,6,7,0,OK
2023-01-12,E040,Employee_40,Manager,Temporary,14,20,14:01,19:55,6,7,0,OK
2023-01-12,E062,Employee_62,Cashier,Seasonal,10,14,10:02,14:04,4,5,0,OK
2023-01-12,E006,Employee_6,Customer Assistant,Seasonal,7,12,06:55,12:02,5,5,0,OK
2023-01-12,E070,Employee_70,Manager,Temporary,10,17,09:57,17:04,7,7,0,OK
2023-01-12,E077,Employee_77,Customer Assistant,Seasonal,8,13,08:03,12:58,5,5,0,OK
2023-01-12,E028,Employee_28,Cashier,Part-time,11,17,10:56,17:05,6,6,0,OK
2023-01-12,E015,Employee_15,Security,Part-time,13,18,13:04,18:00,5,6,0,OK
2023-01-12,E012,Employee_12,Cashier,Seasonal,14,19,13:59,19:02,5,5,0,OK
2023-01-12,E100,Employee_100,Customer Assistant,Seasonal,12,16,11:59,16:02,4,5,0,OK
2023-01-12,E066,Employee_66,Customer Assistant,Part-time,10,16,09:59,15:57,6,6,0,OK
2023-01-12,E046,Employee_46,Cashier,Temporary,7,13,07:03,13:01,6,7,0,OK
2023-01-12,E064,Employee_64,Cashier,Temporary,10,16,10:02,15:55,6,7,0,OK
2023-01-12,E027,Employee_27,Security,Part-time,13,18,12:59,18:05,5,6,0,OK
2023-01-12,E085,Employee_85,Manager,Seasonal,9,13,09:00,13:00,4,5,0,OK
2023-01-12,E030,Employee_30,Manager,Temporary,14,20,13:56,19:59,6,7,0,OK
2023-01-12,E039,Employee_39,Manager,Temporary,6,12,06:01,12:00,6,7,0,OK
2023-01-13,E063,Employee_63,Stocker,Seasonal,12,16,12:03,16:05,4,5,0,OK
2023-01-13,E032,Employee_32,Stocker,Full-time,14,22,14:00,22:00,8,8,0,OK
2023-01-13,E052,Employee_52,Cashier,Seasonal,11,15,11:02,14:55,4,5,0,OK
2023-01-13,E089,Employee_89,Security,Part-time,7,12,06:56,12:01,5,6,0,OK
2023-01-13,E073,Employee_73,Stocker,Part-time,13,17,12:58,17:04,4,6,0,OK
2023-01-13,E012,Employee_12,Cashier,Seasonal,13,18,13:04,18:00,5,5,0,OK
2023-01-13,E061,Employee_61,Customer Assistant,Part-time,8,12,07:58,12:01,4,6,0,OK
2023-01-13,E081,Employee_81,Customer Assistant,Part-time,10,15,10:01,14:56,5,6,0,OK
2023-01-13,E046,Employee_46,Cashier,Temporary,14,20,14:05,19:56,6,7,0,OK
2023-01-13,E011,Employee_11,Security,Full-time,8,17,08:01,17:04,9,8,1,Overtime
2023-01-13,E075,Employee_75,Stocker,Full-time,10,18,10:05,18:05,8,8,0,OK
2023-01-13,E010,Employee_10,Manager,Temporary,11,18,11:05,17:57,7,7,0,OK
2023-01-13,E064,Employee_64,Cashier,Temporary,10,16,10:05,16:03,6,7,0,OK
2023-01-13,E023,Employee_23,Manager,Full-time,14,23,13:59,23:03,9,8,1,Overtime
2023-01-13,E050,Employee_50,Stocker,Temporary,6,13,05:58,13:05,7,7,0,OK
2023-01-13,E044,Employee_44,Security,Part-time,7,11,06:56,10:56,4,6,0,OK
2023-01-13,E100,Employee_100,Customer Assistant,Seasonal,10,14,10:02,14:02,4,5,0,OK
2023-01-13,E087,Employee_87,Manager,Full-time,6,15,06:03,15:01,9,8,1,Overtime
2023-01-13,E047,Employee_47,Customer Assistant,Full-time,9,17,09:05,17:04,8,8,0,OK
2023-01-13,E037,Employee_37,Cashier,Part-time,11,15,10:59,15:03,4,6,0,OK
2023-01-13,E053,Employee_53,Security,Part-time,11,15,10:57,15:00,4,6,0,OK
2023-01-13,E021,Employee_21,Security,Temporary,10,17,10:03,16:58,7,7,0,OK
2023-01-13,E094,Employee_94,Stocker,Full-time,11,19,10:59,18:58,8,8,0,OK
2023-01-13,E056,Employee_56,Customer Assistant,Temporary,7,14,07:05,14:01,7,7,0,OK
2023-01-13,E041,Employee_41,Security,Seasonal,13,17,12:59,17:02,4,5,0,OK
2023-01-13,E084,Employee_84,Manager,Full-time,9,18,08:59,17:59,9,8,1,Overtime
2023-01-13,E096,Employee_96,Customer Assistant,Part-time,13,18,12:56,18:04,5,6,0,OK
2023-01-13,E082,Employee_82,Manager,Seasonal,11,15,11:05,15:02,4,5,0,OK
2023-01-13,E058,Employee_58,Cashier,Part-time,14,20,13:59,20:05,6,6,0,OK
2023-01-13,E088,Employee_88,Manager,Full-time,10,18,10:02,18:05,8,8,0,OK
2023-01-14,E016,Employee_16,Cashier,Part-time,7,11,07:05,10:56,4,6,0,OK
2023-01-14,E055,Employee_55,Cashier,Part-time,7,13,06:55,12:59,6,6,0,OK
2023-01-14,E094,Employee_94,Stocker,Full-time,10,18,10:01,18:00,8,8,0,OK
2023-01-14,E031,Employee_31,Cashier,Temporary,12,18,11:56,18:05,6,7,0,OK
2023-01-14,E008,Employee_8,Cashier,Temporary,8,14,07:56,14:00,6,7,0,OK
2023-01-14,E027,Employee_27,Security,Part-time,7,11,06:58,11:05,4,6,0,OK
2023-01-14,E033,Employee_33,Stocker,Temporary,7,14,07:02,14:01,7,7,0,OK
2023-01-14,E047,Employee_47,Customer Assistant,Full-time,7,15,06:59,14:59,8,8,0,OK
2023-01-14,E062,Employee_62,Cashier,Seasonal,13,18,13:02,18:02,5,5,0,OK
2023-01-14,E084,Employee_84,Manager,Full-time,11,19,10:56,18:56,8,8,0,OK
2023-01-14,E043,Employee_43,Customer Assistant,Full-time,9,17,09:05,17:05,8,8,0,OK
2023-01-14,E032,Employee_32,Stocker,Full-time,14,22,14:04,22:01,8,8,0,OK
2023-01-14,E060,Employee_60,Customer Assistant,Seasonal,7,12,06:58,12:00,5,5,0,OK
2023-01-14,E096,Employee_96,Customer Assistant,Part-time,8,14,07:59,13:59,6,6,0,OK
2023-01-14,E095,Employee_95,Manager,Temporary,10,17,09:58,16:59,7,7,0,OK
2023-01-14,E081,Employee_81,Customer Assistant,Part-time,7,13,07:01,12:56,6,6,0,OK
2023-01-14,E054,Employee_54,Cashier,Temporary,6,13,06:04,12:56,7,7,0,OK
2023-01-14,E061,Employee_61,Customer Assistant,Part-time,10,15,10:05,15:02,5,6,0,OK
2023-01-14,E003,Employee_3,Customer Assistant,Seasonal,14,19,13:57,19:03,5,5,0,OK
2023-01-14,E088,Employee_88,Manager,Full-time,8,17,08:04,16:55,9,8,1,Overtime
2023-01-14,E013,Employee_13,Customer Assistant,Part-time,14,18,14:02,18:03,4,6,0,OK
2023-01-14,E086,Employee_86,Manager,Seasonal,7,11,06:55,10:55,4,5,0,OK
2023-01-14,E009,Employee_9,Customer Assistant,Seasonal,6,11,06:04,10:59,5,5,0,OK
2023-01-14,E019,Employee_19,Manager,Temporary,6,12,06:03,11:59,6,7,0,OK
2023-01-14,E015,Employee_15,Security,Part-time,8,13,07:59,13:00,5,6,0,OK
2023-01-14,E040,Employee_40,Manager,Temporary,7,14,07:01,13:56,7,7,0,OK
2023-01-14,E002,Employee_2,Customer Assistant,Part-time,7,12,07:03,12:05,5,6,0,OK
2023-01-14,E042,Employee_42,Cashier,Seasonal,12,17,11:58,16:57,5,5,0,OK
2023-01-14,E064,Employee_64,Cashier,Temporary,7,13,06:56,13:02,6,7,0,OK
2023-01-14,E029,Employee_29,Manager,Seasonal,14,18,13:55,18:03,4,5,0,OK
2023-01-15,E030,Employee_30,Manager,Temporary,9,16,09:00,16:04,7,7,0,OK
2023-01-15,E056,Employee_56,Customer Assistant,Temporary,14,20,14:04,19:58,6,7,0,OK
2023-01-15,E072,Employee_72,Cashier,Seasonal,9,14,08:58,13:58,5,5,0,OK
2023-01-15,E059,Employee_59,Security,Temporary,8,14,07:55,13:57,6,7,0,OK
2023-01-15,E086,Employee_86,Manager,Seasonal,11,16,11:03,16:01,5,5,0,OK
2023-01-15,E058,Employee_58,Cashier,Part-time,13,17,13:05,16:57,4,6,0,OK
2023-01-15,E089,Employee_89,Security,Part-time,10,15,10:02,15:02,5,6,0,OK
2023-01-15,E053,Employee_53,Security,Part-time,8,14,07:57,14:03,6,6,0,OK
2023-01-15,E087,Employee_87,Manager,Full-time,9,17,08:58,16:55,8,8,0,OK
2023-01-15,E082,Employee_82,Manager,Seasonal,11,15,11:01,15:05,4,5,0,OK
2023-01-15,E036,Employee_36,Manager,Seasonal,8,12,07:56,11:59,4,5,0,OK
2023-01-15,E067,Employee_67,Cashier,Full-time,7,16,07:04,15:56,9,8,1,Overtime
2023-01-15,E097,Employee_97,Customer Assistant,Part-time,14,19,14:00,19:03,5,6,0,OK
2023-01-15,E055,Employee_55,Cashier,Part-time,10,16,09:55,16:02,6,6,0,OK
2023-01-15,E070,Employee_70,Manager,Temporary,10,17,09:58,17:01,7,7,0,OK
2023-01-15,E096,Employee_96,Customer Assistant,Part-time,6,10,06:03,10:02,4,6,0,OK
2023-01-15,E039,Employee_39,Manager,Temporary,7,13,07:03,13:04,6,7,0,OK
2023-01-15,E080,Employee_80,Cashier,Temporary,12,18,12:02,17:55,6,7,0,OK
2023-01-15,E073,Employee_73,Stocker,Part-time,10,14,10:00,13:55,4,6,0,OK
2023-01-15,E077,Employee_77,Customer Assistant,Seasonal,8,12,08:03,11:55,4,5,0,OK
2023-01-15,E040,Employee_40,Manager,Temporary,12,18,12:03,17:56,6,7,0,OK
2023-01-15,E034,Employee_34,Security,Part-time,7,12,06:55,12:00,5,6,0,OK
2023-01-15,E033,Employee_33,Stocker,Temporary,7,14,06:58,14:00,7,7,0,OK
2023-01-15,E023,Employee_23,Manager,Full-time,13,21,12:58,21:03,8,8,0,OK
2023-01-15,E010,Employee_10,Manager,Temporary,13,19,13:03,19:03,6,7,0,OK
2023-01-15,E035,Employee_35,Cashier,Temporary,10,16,09:59,16:04,6,7,0,OK
2023-01-15,E044,Employee_44,Security,Part-time,6,10,06:00,10:00,4,6,0,OK
2023-01-15,E078,Employee_78,Manager,Part-time,13,19,13:00,19:05,6,6,0,OK
2023-01-15,E014,Employee_14,Security,Part-time,8,14,08:05,13:58,6,6,0,OK
2023-01-15,E050,Employee_50,Stocker,Temporary,14,20,13:57,19:56,6,7,0,OK
2023-01-16,E090,Employee_90,Manager,Seasonal,9,14,09:00,14:04,5,5,0,OK
2023-01-16,E026,Employee_26,Customer Assistant,Full-time,10,19,09:58,19:01,9,8,1,Overtime
2023-01-16,E087,Employee_87,Manager,Full-time,9,17,08:56,17:01,8,8,0,OK
2023-01-16,E007,Employee_7,Customer Assistant,Seasonal,11,16,10:59,16:00,5,5,0,OK
2023-01-16,E021,Employee_21,Security,Temporary,13,19,12:57,18:55,6,7,0,OK
2023-01-16,E036,Employee_36,Manager,Seasonal,13,17,13:05,16:56,4,5,0,OK
2023-01-16,E052,Employee_52,Cashier,Seasonal,10,14,09:56,13:59,4,5,0,OK
2023-01-16,E088,Employee_88,Manager,Full-time,6,15,06:03,15:04,9,8,1,Overtime
2023-01-16,E025,Employee_25,Customer Assistant,Seasonal,12,16,12:05,15:55,4,5,0,OK
2023-01-16,E099,Employee_99,Customer Assistant,Part-time,11,17,11:02,17:01,6,6,0,OK
2023-01-16,E051,Employee_51,Manager,Temporary,7,14,07:03,13:58,7,7,0,OK
2023-01-16,E061,Employee_61,Customer Assistant,Part-time,13,18,13:01,18:05,5,6,0,OK
2023-01-16,E011,Employee_11,Security,Full-time,10,19,09:56,19:02,9,8,1,Overtime
2023-01-16,E048,Employee_48,Security,Temporary,12,18,11:59,18:01,6,7,0,OK
2023-01-16,E037,Employee_37,Cashier,Part-time,10,16,10:01,15:59,6,6,0,OK
2023-01-16,E058,Employee_58,Cashier,Part-time,12,16,12:02,16:04,4,6,0,OK
2023-01-16,E001,Employee_1,Cashier,Part-time,11,17,11:05,17:04,6,6,0,OK
2023-01-16,E064,Employee_64,Cashier,Temporary,12,19,12:01,19:04,7,7,0,OK
2023-01-16,E060,Employee_60,Customer Assistant,Seasonal,11,15,10:58,14:55,4,5,0,OK
2023-01-16,E003,Employee_3,Customer Assistant,Seasonal,13,18,13:05,18:04,5,5,0,OK
2023-01-16,E047,Employee_47,Customer Assistant,Full-time,13,22,12:58,22:00,9,8,1,Overtime
2023-01-16,E072,Employee_72,Cashier,Seasonal,6,11,05:59,11:03,5,5,0,OK
2023-01-16,E054,Employee_54,Cashier,Temporary,7,14,06:55,14:01,7,7,0,OK
2023-01-16,E057,Employee_57,Customer Assistant,Seasonal,6,11,06:01,11:05,5,5,0,OK
2023-01-16,E002,Employee_2,Customer Assistant,Part-time,13,18,13:03,18:00,5,6,0,OK
2023-01-16,E028,Employee_28,Cashier,Part-time,12,16,11:59,16:04,4,6,0,OK
2023-01-16,E004,Employee_4,Customer Assistant,Part-time,14,20,13:58,19:57,6,6,0,OK
2023-01-16,E022,Employee_22,Cashier,Seasonal,7,12,07:02,12:03,5,5,0,OK
2023-01-16,E062,Employee_62,Cashier,Seasonal,9,14,08:58,14:02,5,5,0,OK
2023-01-16,E043,Employee_43,Customer Assistant,Full-time,9,18,09:02,17:55,9,8,1,Overtime
2023-01-17,E008,Employee_8,Cashier,Temporary,12,19,11:56,18:55,7,7,0,OK
2023-01-17,E024,Employee_24,Security,Part-time,8,13,08:00,12:57,5,6,0,OK
2023-01-17,E006,Employee_6,Customer Assistant,Seasonal,7,11,07:03,11:00,4,5,0,OK
2023-01-17,E037,Employee_37,Cashier,Part-time,12,18,12:03,17:56,6,6,0,OK
2023-01-17,E032,Employee_32,Stocker,Full-time,10,19,09:55,18:55,9,8,1,Overtime
2023-01-17,E075,Employee_75,Stocker,Full-time,10,19,10:00,18:55,9,8,1,Overtime
2023-01-17,E090,Employee_90,Manager,Seasonal,11,15,10:59,15:00,4,5,0,OK
2023-01-17,E021,Employee_21,Security,Temporary,11,17,11:02,16:55,6,7,0,OK
2023-01-17,E074,Employee_74,Security,Temporary,10,17,10:00,16:58,7,7,0,OK
2023-01-17,E054,Employee_54,Cashier,Temporary,8,14,08:01,13:56,6,7,0,OK
2023-01-17,E053,Employee_53,Security,Part-time,14,18,14:04,18:04,4,6,0,OK
2023-01-17,E097,Employee_97,Customer Assistant,Part-time,8,14,08:05,14:05,6,6,0,OK
2023-01-17,E052,Employee_52,Cashier,Seasonal,14,18,14:02,17:56,4,5,0,OK
2023-01-17,E056,Employee_56,Customer Assistant,Temporary,12,19,12:02,19:03,7,7,0,OK
2023-01-17,E015,Employee_15,Security,Part-time,12,17,11:59,17:04,5,6,0,OK
2023-01-17,E076,Employee_76,Security,Full-time,10,18,10:04,18:01,8,8,0,OK
2023-01-17,E035,Employee_35,Cashier,Temporary,10,16,10:01,15:55,6,7,0,OK
2023-01-17,E007,Employee_7,Customer Assistant,Seasonal,12,17,12:04,16:58,5,5,0,OK
2023-01-17,E084,Employee_84,Manager,Full-time,11,19,11:01,19:00,8,8,0,OK
2023-01-17,E060,Employee_60,Customer Assistant,Seasonal,7,11,07:04,11:03,4,5,0,OK
2023-01-17,E063,Employee_63,Stocker,Seasonal,14,18,13:57,17:57,4,5,0,OK
2023-01-17,E083,Employee_83,Customer Assistant,Part-time,6,10,06:05,09:55,4,6,0,OK
2023-01-17,E004,Employee_4,Customer Assistant,Part-time,10,16,10:02,16:04,6,6,0,OK
2023-01-17,E050,Employee_50,Stocker,Temporary,10,16,10:03,16:01,6,7,0,OK
2023-01-17,E045,Employee_45,Cashier,Full-time,14,22,14:03,22:05,8,8,0,OK
2023-01-17,E071,Employee_71,Cashier,Full-time,9,17,08:56,17:03,8,8,0,OK
2023-01-17,E010,Employee_10,Manager,Temporary,14,21,13:58,21:00,7,7,0,OK
2023-01-17,E001,Employee_1,Cashier,Part-time,14,20,14:02,19:59,6,6,0,OK
2023-01-17,E040,Employee_40,Manager,Temporary,14,20,14:04,19:59,6,7,0,OK
2023-01-17,E086,Employee_86,Manager,Seasonal,12,16,12:02,16:04,4,5,0,OK
2023-01-18,E088,Employee_88,Manager,Full-time,8,17,08:04,17:05,9,8,1,Overtime
2023-01-18,E011,Employee_11,Security,Full-time,6,15,06:03,15:00,9,8,1,Overtime
2023-01-18,E100,Employee_100,Customer Assistant,Seasonal,13,18,12:56,17:55,5,5,0,OK
2023-01-18,E027,Employee_27,Security,Part-time,12,17,12:00,16:58,5,6,0,OK
2023-01-18,E085,Employee_85,Manager,Seasonal,14,18,14:04,17:59,4,5,0,OK
2023-01-18,E049,Employee_49,Manager,Seasonal,8,13,07:57,12:56,5,5,0,OK
2023-01-18,E021,Employee_21,Security,Temporary,12,18,11:58,18:00,6,7,0,OK
2023-01-18,E010,Employee_10,Manager,Temporary,13,19,13:01,18:55,6,7,0,OK
2023-01-18,E006,Employee_6,Customer Assistant,Seasonal,12,17,12:02,16:57,5,5,0,OK
2023-01-18,E066,Employee_66,Customer Assistant,Part-time,8,14,08:03,13:58,6,6,0,OK
2023-01-18,E075,Employee_75,Stocker,Full-time,9,17,09:03,17:04,8,8,0,OK
2023-01-18,E046,Employee_46,Cashier,Temporary,8,14,07:59,13:56,6,7,0,OK
2023-01-18,E038,Employee_38,Security,Full-time,14,22,13:57,22:00,8,8,0,OK
2023-01-18,E001,Employee_1,Cashier,Part-time,6,12,06:05,11:59,6,6,0,OK
2023-01-18,E086,Employee_86,Manager,Seasonal,13,17,12:57,16:56,4,5,0,OK
2023-01-18,E014,Employee_14,Security,Part-time,7,13,07:01,12:55,6,6,0,OK
2023-01-18,E098,Employee_98,Stocker,Seasonal,14,18,13:55,17:59,4,5,0,OK
2023-01-18,E028,Employee_28,Cashier,Part-time,7,11,06:57,11:03,4,6,0,OK
2023-01-18,E017,Employee_17,Security,Seasonal,14,18,14:01,18:04,4,5,0,OK
2023-01-18,E062,Employee_62,Cashier,Seasonal,6,10,06:01,10:03,4,5,0,OK
2023-01-18,E063,Employee_63,Stocker,Seasonal,11,15,10:58,15:04,4,5,0,OK
2023-01-18,E077,Employee_77,Customer Assistant,Seasonal,12,17,11:57,16:58,5,5,0,OK
2023-01-18,E059,Employee_59,Security,Temporary,9,15,09:04,15:02,6,7,0,OK
2023-01-18,E032,Employee_32,Stocker,Full-time,14,23,14:04,22:58,9,8,1,Overtime
2023-01-18,E029,Employee_29,Manager,Seasonal,14,18,14:03,17:56,4,5,0,OK
2023-01-18,E072,Employee_72,Cashier,Seasonal,9,13,08:58,12:57,4,5,0,OK
2023-01-18,E068,Employee_68,Security,Part-time,12,17,12:02,17:00,5,6,0,OK
2023-01-18,E052,Employee_52,Cashier,Seasonal,14,19,13:55,19:02,5,5,0,OK
2023-01-18,E070,Employee_70,Manager,Temporary,13,19,13:00,19:00,6,7,0,OK
2023-01-18,E015,Employee_15,Security,Part-time,12,17,12:01,17:04,5,6,0,OK
2023-01-19,E064,Employee_64,Cashier,Temporary,8,14,08:04,13:59,6,7,0,OK
2023-01-19,E026,Employee_26,Customer Assistant,Full-time,12,21,11:55,21:02,9,8,1,Overtime
2023-01-19,E077,Employee_77,Customer Assistant,Seasonal,7,12,06:58,11:55,5,5,0,OK
2023-01-19,E095,Employee_95,Manager,Temporary,11,17,11:01,17:01,6,7,0,OK
2023-01-19,E097,Employee_97,Customer Assistant,Part-time,14,18,13:56,17:59,4,6,0,OK
2023-01-19,E085,Employee_85,Manager,Seasonal,12,16,11:55,15:55,4,5,0,OK
2023-01-19,E040,Employee_40,Manager,Temporary,6,12,06:03,12:03,6,7,0,OK
2023-01-19,E006,Employee_6,Customer Assistant,Seasonal,9,13,08:58,12:57,4,5,0,OK
2023-01-19,E082,Employee_82,Manager,Seasonal,12,17,12:03,17:00,5,5,0,OK
2023-01-19,E047,Employee_47,Customer Assistant,Full-time,12,20,12:01,20:01,8,8,0,OK
2023-01-19,E033,Employee_33,Stocker,Temporary,12,18,12:05,17:59,6,7,0,OK
2023-01-19,E031,Employee_31,Cashier,Temporary,7,13,06:58,12:59,6,7,0,OK
2023-01-19,E011,Employee_11,Security,Full-time,8,16,08:00,15:58,8,8,0,OK
2023-01-19,E020,Employee_20,Customer Assistant,Part-time,11,17,11:04,16:59,6,6,0,OK
2023-01-19,E066,Employee_66,Customer Assistant,Part-time,6,12,06:05,11:58,6,6,0,OK
2023-01-19,E096,Employee_96,Customer Assistant,Part-time,13,19,13:02,18:56,6,6,0,OK
2023-01-19,E081,Employee_81,Customer Assistant,Part-time,13,18,12:58,18:02,5,6,0,OK
2023-01-19,E012,Employee_12,Cashier,Seasonal,12,17,12:00,17:02,5,5,0,OK
2023-01-19,E069,Employee_69,Manager,Seasonal,12,16,12:05,15:57,4,5,0,OK
2023-01-19,E028,Employee_28,Cashier,Part-time,9,15,08:58,14:55,6,6,0,OK
2023-01-19,E086,Employee_86,Manager,Seasonal,11,15,10:59,14:59,4,5,0,OK
2023-01-19,E056,Employee_56,Customer Assistant,Temporary,6,13,06:02,12:57,7,7,0,OK
2023-01-19,E057,Employee_57,Customer Assistant,Seasonal,10,15,10:04,15:03,5,5,0,OK
2023-01-19,E022,Employee_22,Cashier,Seasonal,7,11,06:55,10:57,4,5,0,OK
2023-01-19,E094,Employee_94,Stocker,Full-time,9,17,08:55,17:00,8,8,0,OK
2023-01-19,E091,Employee_91,Customer Assistant,Seasonal,12,16,12:01,15:55,4,5,0,OK
2023-01-19,E059,Employee_59,Security,Temporary,13,20,13:04,19:59,7,7,0,OK
2023-01-19,E019,Employee_19,Manager,Temporary,13,19,13:04,19:03,6,7,0,OK
2023-01-19,E074,Employee_74,Security,Temporary,6,12,06:01,11:56,6,7,0,OK
2023-01-19,E048,Employee_48,Security,Temporary,8,15,07:57,14:58,7,7,0,OK
2023-01-20,E061,Employee_61,Customer Assistant,Part-time,9,14,09:05,13:58,5,6,0,OK
2023-01-20,E025,Employee_25,Customer Assistant,Seasonal,13,18,13:05,18:03,5,5,0,OK
2023-01-20,E099,Employee_99,Customer Assistant,Part-time,12,18,12:00,18:02,6,6,0,OK
2023-01-20,E016,Employee_16,Cashier,Part-time,14,20,13:58,20:02,6,6,0,OK
2023-01-20,E092,Employee_92,Security,Seasonal,12,16,11:58,15:57,4,5,0,OK
2023-01-20,E040,Employee_40,Manager,Temporary,9,16,08:55,16:02,7,7,0,OK
2023-01-20,E094,Employee_94,Stocker,Full-time,14,22,14:05,22:03,8,8,0,OK
2023-01-20,E050,Employee_50,Stocker,Temporary,7,14,06:55,14:04,7,7,0,OK
2023-01-20,E024,Employee_24,Security,Part-time,13,17,13:00,17:04,4,6,0,OK
2023-01-20,E018,Employee_18,Stocker,Part-time,7,12,07:01,12:04,5,6,0,OK
